,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
844,2005-09-28,3.386860123211262,-63.71734237460117,70.97575799922986,3.386860123211262,3.386860123211262,-0.9560932913618833,-0.9560932913618833,-0.9560932913618833,-0.12239914247166432,-0.12239914247166432,-0.12239914247166432,-0.8336941488902189,-0.8336941488902189,-0.8336941488902189,0.0,0.0,0.0,2.430766831849379
845,2005-09-29,3.3894206939524056,-73.1650587440373,70.16219367169126,3.3894206939524056,3.3894206939524056,-0.6557476461233578,-0.6557476461233578,-0.6557476461233578,-0.010938039845211467,-0.010938039845211467,-0.010938039845211467,-0.6448096062781462,-0.6448096062781462,-0.6448096062781462,0.0,0.0,0.0,2.733673047829048
846,2005-09-30,3.391981264693549,-68.52246493902835,71.22345450567755,3.391981264693549,3.391981264693549,-1.36407773056353,-1.36407773056353,-1.36407773056353,-0.9328388400162081,-0.9328388400162081,-0.9328388400162081,-0.43123889054732206,-0.43123889054732206,-0.43123889054732206,0.0,0.0,0.0,2.027903534130019
847,2005-10-03,3.399662976916981,-66.48285101964221,74.63823286608509,3.399662976916981,3.399662976916981,0.45047442533419935,0.45047442533419935,0.45047442533419935,0.1268980020889431,0.1268980020889431,0.1268980020889431,0.3235764232452562,0.3235764232452562,0.3235764232452562,0.0,0.0,0.0,3.85013740225118
848,2005-10-04,3.4022235476581244,-71.83035777100828,77.4738863663656,3.4022235476581244,3.4022235476581244,0.5929532083085617,0.5929532083085617,0.5929532083085617,-0.007335517546597941,-0.007335517546597941,-0.007335517546597941,0.6002887258551596,0.6002887258551596,0.6002887258551596,0.0,0.0,0.0,3.995176755966686
849,2005-10-05,3.404784118399267,-67.72037806298904,77.10934000568318,3.404784118399267,3.404784118399267,0.7601802067873239,0.7601802067873239,0.7601802067873239,-0.12239914247207896,-0.12239914247207896,-0.12239914247207896,0.8825793492594028,0.8825793492594028,0.8825793492594028,0.0,0.0,0.0,4.164964325186591
850,2005-10-06,3.4073446891404107,-67.6498957825927,79.5079954076207,3.4073446891404107,3.4073446891404107,1.1551992561747138,1.1551992561747138,1.1551992561747138,-0.010938039845509003,-0.010938039845509003,-0.010938039845509003,1.1661372960202228,1.1661372960202228,1.1661372960202228,0.0,0.0,0.0,4.562543945315125
851,2005-10-07,3.4099052598815542,-69.53902926665593,74.34545418864583,3.4099052598815542,3.4099052598815542,0.5138525878899732,0.5138525878899732,0.5138525878899732,-0.932838840015916,-0.932838840015916,-0.932838840015916,1.4466914279058891,1.4466914279058891,1.4466914279058891,0.0,0.0,0.0,3.9237578477715274
852,2005-10-10,3.4175869721049845,-68.53875890786702,75.12945396953647,3.4175869721049845,3.4175869721049845,2.356917511329268,2.356917511329268,2.356917511329268,0.12689800208793964,0.12689800208793964,0.12689800208793964,2.2300195092413286,2.2300195092413286,2.2300195092413286,0.0,0.0,0.0,5.774504483434253
853,2005-10-11,3.4201475482314354,-65.97963649920105,78.75089057595402,3.4201475482314354,3.4201475482314354,2.452269172177566,2.452269172177566,2.452269172177566,-0.0073355175459156345,-0.0073355175459156345,-0.0073355175459156345,2.459604689723481,2.459604689723481,2.459604689723481,0.0,0.0,0.0,5.872416720409001
854,2005-10-12,3.422708124357886,-68.98032091143223,78.98623625174693,3.422708124357886,3.422708124357886,2.545914452267771,2.545914452267771,2.545914452267771,-0.12239914247249362,-0.12239914247249362,-0.12239914247249362,2.668313594740265,2.668313594740265,2.668313594740265,0.0,0.0,0.0,5.968622576625657
855,2005-10-13,3.4252687004843367,-71.8603302276381,84.99955573885089,3.4252687004843367,3.4252687004843367,2.8428179375384337,2.8428179375384337,2.8428179375384337,-0.01093803984528946,-0.01093803984528946,-0.01093803984528946,2.8537559773837233,2.8537559773837233,2.8537559773837233,0.0,0.0,0.0,6.268086638022771
856,2005-10-14,3.427829276610787,-64.50889197741026,77.53976733336494,3.427829276610787,3.427829276610787,2.0812170404317576,2.0812170404317576,2.0812170404317576,-0.9328388400165251,-0.9328388400165251,-0.9328388400165251,3.014055880448283,3.014055880448283,3.014055880448283,0.0,0.0,0.0,5.509046317042545
857,2005-10-17,3.4355110049901394,-66.14293300587148,80.84720529815228,3.4355110049901394,3.4355110049901394,3.460461808261504,3.460461808261504,3.460461808261504,0.12689800208693622,0.12689800208693622,0.12689800208693622,3.3335638061745683,3.3335638061745683,3.3335638061745683,0.0,0.0,0.0,6.895972813251643
858,2005-10-18,3.43807158111659,-57.563249909401456,76.03695625983269,3.43807158111659,3.43807158111659,3.378211597059039,3.378211597059039,3.378211597059039,-0.007335517545233384,-0.007335517545233384,-0.007335517545233384,3.3855471146042717,3.3855471146042717,3.3855471146042717,0.0,0.0,0.0,6.816283178175629
859,2005-10-19,3.4406321572430407,-67.20425545245187,83.6690311236969,3.4406321572430407,3.4406321572430407,3.2888701611896285,3.2888701611896285,3.2888701611896285,-0.12239914247112493,-0.12239914247112493,-0.12239914247112493,3.411269303660753,3.411269303660753,3.411269303660753,0.0,0.0,0.0,6.729502318432669
860,2005-10-20,3.443192733369491,-63.39896667734716,79.26381181098215,3.443192733369491,3.443192733369491,3.4011510875698763,3.4011510875698763,3.4011510875698763,-0.010938039845587033,-0.010938039845587033,-0.010938039845587033,3.4120891274154634,3.4120891274154634,3.4120891274154634,0.0,0.0,0.0,6.844343820939367
861,2005-10-21,3.445753309495942,-65.79033476071629,76.46081939181676,3.445753309495942,3.445753309495942,2.4569740770573016,2.4569740770573016,2.4569740770573016,-0.9328388400162331,-0.9328388400162331,-0.9328388400162331,3.389812917073535,3.389812917073535,3.389812917073535,0.0,0.0,0.0,5.902727386553243
862,2005-10-24,3.4534350378752947,-67.5058576917721,77.98165543022317,3.4534350378752947,3.4534350378752947,3.3348620043948247,3.3348620043948247,3.3348620043948247,0.12689800208959268,0.12689800208959268,0.12689800208959268,3.207964002305232,3.207964002305232,3.207964002305232,0.0,0.0,0.0,6.78829704227012
863,2005-10-25,3.4559956140017447,-65.70161559659552,81.10066704076971,3.4559956140017447,3.4559956140017447,3.1108795697691654,3.1108795697691654,3.1108795697691654,-0.007335517547283529,-0.007335517547283529,-0.007335517547283529,3.118215087316449,3.118215087316449,3.118215087316449,0.0,0.0,0.0,6.56687518377091
864,2005-10-26,3.458556190128195,-70.74672597360502,78.475738988284,3.458556190128195,3.458556190128195,2.896520907894465,2.896520907894465,2.896520907894465,-0.12239914247319458,-0.12239914247319458,-0.12239914247319458,3.018920050367659,3.018920050367659,3.018920050367659,0.0,0.0,0.0,6.35507709802266
865,2005-10-27,3.461116766254646,-65.34269042201598,77.67530719252684,3.461116766254646,3.461116766254646,2.9022386774609195,2.9022386774609195,2.9022386774609195,-0.010938039845884718,-0.010938039845884718,-0.010938039845884718,2.913176717306804,2.913176717306804,2.913176717306804,0.0,0.0,0.0,6.363355443715566
866,2005-10-28,3.4636773423810965,-71.28575571494275,79.18718809476053,3.4636773423810965,3.4636773423810965,1.871191583279144,1.871191583279144,1.871191583279144,-0.932838840015941,-0.932838840015941,-0.932838840015941,2.804030423295085,2.804030423295085,2.804030423295085,0.0,0.0,0.0,5.33486892566024
867,2005-10-31,3.471359070760449,-61.158151236838876,78.63683013198502,3.471359070760449,3.471359070760449,2.6111956426735827,2.6111956426735827,2.6111956426735827,0.12689800208858915,0.12689800208858915,0.12689800208858915,2.4842976405849937,2.4842976405849937,2.4842976405849937,0.0,0.0,0.0,6.082554713434032
868,2005-11-01,3.4739196468869,-70.14218371836338,80.74080079742303,3.4739196468869,3.4739196468869,2.3810909594714462,2.3810909594714462,2.3810909594714462,-0.007335517546601222,-0.007335517546601222,-0.007335517546601222,2.3884264770180477,2.3884264770180477,2.3884264770180477,0.0,0.0,0.0,5.855010606358347
869,2005-11-02,3.4764802230133505,-65.0628223924843,83.11191208903672,3.4764802230133505,3.4764802230133505,2.1787658130872907,2.1787658130872907,2.1787658130872907,-0.12239914247360925,-0.12239914247360925,-0.12239914247360925,2.3011649555609,2.3011649555609,2.3011649555609,0.0,0.0,0.0,5.655246036100641
870,2005-11-03,3.4790407991398005,-68.99046682046246,82.54122238344496,3.4790407991398005,3.4790407991398005,2.2129514301947704,2.2129514301947704,2.2129514301947704,-0.010938039846182104,-0.010938039846182104,-0.010938039846182104,2.223889470040952,2.223889470040952,2.223889470040952,0.0,0.0,0.0,5.691992229334571
871,2005-11-04,3.4816013752662514,-69.84552567682576,80.90691121486653,3.4816013752662514,3.4816013752662514,1.2247125614515362,1.2247125614515362,1.2247125614515362,-0.9328388400165499,-0.9328388400165499,-0.9328388400165499,2.157551401468086,2.157551401468086,2.157551401468086,0.0,0.0,0.0,4.7063139367177875
872,2005-11-07,3.4892831036456036,-73.2460765571163,76.69459647364255,3.4892831036456036,3.4892831036456036,2.154002813049101,2.154002813049101,2.154002813049101,0.1268980020875858,0.1268980020875858,0.1268980020875858,2.0271048109615153,2.0271048109615153,2.0271048109615153,0.0,0.0,0.0,5.643285916694705
873,2005-11-08,3.4918436797720545,-72.894107446388,79.39502347660023,3.4918436797720545,3.4918436797720545,1.9979782224649558,1.9979782224649558,1.9979782224649558,-0.00733551754591899,-0.00733551754591899,-0.00733551754591899,2.0053137400108745,2.0053137400108745,2.0053137400108745,0.0,0.0,0.0,5.4898219022370105
874,2005-11-09,3.4944042558985053,-65.87818435209887,84.23336220982286,3.4944042558985053,3.4944042558985053,1.8703887943961135,1.8703887943961135,1.8703887943961135,-0.12239914247395975,-0.12239914247395975,-0.12239914247395975,1.9927879368700734,1.9927879368700734,1.9927879368700734,0.0,0.0,0.0,5.364793050294619
875,2005-11-10,3.496964832024956,-65.6177946803529,77.29228365938836,3.496964832024956,3.496964832024956,1.9771165293096742,1.9771165293096742,1.9771165293096742,-0.010938039845962673,-0.010938039845962673,-0.010938039845962673,1.9880545691556368,1.9880545691556368,1.9880545691556368,0.0,0.0,0.0,5.47408136133463
876,2005-11-11,3.4995254081514067,-65.47493900298171,71.49349254916442,3.4995254081514067,3.4995254081514067,1.0565185293848234,1.0565185293848234,1.0565185293848234,-0.9328388400162578,-0.9328388400162578,-0.9328388400162578,1.9893573694010813,1.9893573694010813,1.9893573694010813,0.0,0.0,0.0,4.55604393753623
877,2005-11-14,3.507207136530758,-70.31601119298664,76.20034736190524,3.507207136530758,3.507207136530758,2.135804355100754,2.135804355100754,2.135804355100754,0.12689800208658236,0.12689800208658236,0.12689800208658236,2.0089063530141718,2.0089063530141718,2.0089063530141718,0.0,0.0,0.0,5.643011491631512
878,2005-11-15,3.509767712657209,-73.02886340063343,73.71047851045344,3.509767712657209,3.509767712657209,2.0058910333437363,2.0058910333437363,2.0058910333437363,-0.007335517547969098,-0.007335517547969098,-0.007335517547969098,2.0132265508917055,2.0132265508917055,2.0132265508917055,0.0,0.0,0.0,5.515658746000945
879,2005-11-16,3.5123282887836598,-66.77160871316896,76.19266338031174,3.5123282887836598,3.5123282887836598,1.890306143947797,1.890306143947797,1.890306143947797,-0.12239914247265522,-0.12239914247265522,-0.12239914247265522,2.012705286420452,2.012705286420452,2.012705286420452,0.0,0.0,0.0,5.402634432731457
880,2005-11-17,3.5148888649101107,-65.64813949153303,75.74390176414498,3.5148888649101107,3.5148888649101107,1.994276934549586,1.994276934549586,1.994276934549586,-0.010938039846260171,-0.010938039846260171,-0.010938039846260171,2.0052149743958463,2.0052149743958463,2.0052149743958463,0.0,0.0,0.0,5.509165799459697
881,2005-11-18,3.5174494410365615,-67.81422314350199,79.91871294892417,3.5174494410365615,3.5174494410365615,1.0559579318082375,1.0559579318082375,1.0559579318082375,-0.9328388400159656,-0.9328388400159656,-0.9328388400159656,1.988796771824203,1.988796771824203,1.988796771824203,0.0,0.0,0.0,4.573407372844799
882,2005-11-21,3.5251311694159133,-68.23950582439898,80.70410298722229,3.5251311694159133,3.5251311694159133,1.9969847116319337,1.9969847116319337,1.9969847116319337,0.12689800208923885,0.12689800208923885,0.12689800208923885,1.8700867095426947,1.8700867095426947,1.8700867095426947,0.0,0.0,0.0,5.5221158810478475
883,2005-11-22,3.527691745542364,-68.38767551509707,79.55484817140012,3.527691745542364,3.527691745542364,1.796288249598005,1.796288249598005,1.796288249598005,-0.007335517545443852,-0.007335517545443852,-0.007335517545443852,1.803623767143449,1.803623767143449,1.803623767143449,0.0,0.0,0.0,5.32397999514037
884,2005-11-23,3.530252321668814,-66.53757327325837,83.08167283702049,3.530252321668814,3.530252321668814,1.60034201406977,1.60034201406977,1.60034201406977,-0.12239914247306988,-0.12239914247306988,-0.12239914247306988,1.7227411565428399,1.7227411565428399,1.7227411565428399,0.0,0.0,0.0,5.130594335738584
885,2005-11-25,3.535373473921716,-76.57174409739521,73.40666470578252,3.535373473921716,3.535373473921716,0.5852724705680771,0.5852724705680771,0.5852724705680771,-0.9328388400156736,-0.9328388400156736,-0.9328388400156736,1.5181113105837507,1.5181113105837507,1.5181113105837507,0.0,0.0,0.0,4.120645944489793
886,2005-11-28,3.543055202301068,-68.36540477128597,77.93614762499598,3.543055202301068,3.543055202301068,1.2426294773937976,1.2426294773937976,1.2426294773937976,0.12689800208823535,0.12689800208823535,0.12689800208823535,1.1157314753055623,1.1157314753055623,1.1157314753055623,0.0,0.0,0.0,4.7856846796948656
887,2005-11-29,3.5456157784275186,-69.529762282252,76.59700736193014,3.5456157784275186,3.5456157784275186,0.9544698516806769,0.9544698516806769,0.9544698516806769,-0.007335517547049306,-0.007335517547049306,-0.007335517547049306,0.9618053692277262,0.9618053692277262,0.9618053692277262,0.0,0.0,0.0,4.500085630108195
888,2005-11-30,3.5481763545539695,-77.76085185639643,74.70593925949164,3.5481763545539695,3.5481763545539695,0.6788323335504538,0.6788323335504538,0.6788323335504538,-0.12239914247348448,-0.12239914247348448,-0.12239914247348448,0.8012314760239383,0.8012314760239383,0.8012314760239383,0.0,0.0,0.0,4.227008688104423
889,2005-12-01,3.55073693068042,-67.446663660779,78.3611306204434,3.55073693068042,3.55073693068042,0.6253767540246891,0.6253767540246891,0.6253767540246891,-0.010938039845528014,-0.010938039845528014,-0.010938039845528014,0.6363147938702172,0.6363147938702172,0.6363147938702172,0.0,0.0,0.0,4.1761136847051095
890,2005-12-02,3.553297506806871,-67.27658516535692,77.85141452619646,3.553297506806871,3.553297506806871,-0.46331893531319873,-0.46331893531319873,-0.46331893531319873,-0.9328388400162827,-0.9328388400162827,-0.9328388400162827,0.46951990470308386,0.46951990470308386,0.46951990470308386,0.0,0.0,0.0,3.0899785714936723
891,2005-12-05,3.5609792351862226,-68.62414152503693,77.9598164706563,3.5609792351862226,3.5609792351862226,0.11052401279265432,0.11052401279265432,0.11052401279265432,0.12689800208723187,0.12689800208723187,0.12689800208723187,-0.016373989294577552,-0.016373989294577552,-0.016373989294577552,0.0,0.0,0.0,3.671503247978877
892,2005-12-06,3.5635398113126735,-63.686990331258926,81.18738871718217,3.5635398113126735,3.5635398113126735,-0.1723249290541104,-0.1723249290541104,-0.1723249290541104,-0.007335517546811765,-0.007335517546811765,-0.007335517546811765,-0.16498941150729865,-0.16498941150729865,-0.16498941150729865,0.0,0.0,0.0,3.3912148822585633
893,2005-12-07,3.566100387439124,-68.16858514218701,72.18206903132297,3.566100387439124,3.566100387439124,-0.4253198302068898,-0.4253198302068898,-0.4253198302068898,-0.12239914247383502,-0.12239914247383502,-0.12239914247383502,-0.30292068773305475,-0.30292068773305475,-0.30292068773305475,0.0,0.0,0.0,3.140780557232234
894,2005-12-08,3.568660963565575,-70.75826031928162,74.39917911909777,3.568660963565575,3.568660963565575,-0.4389719527037717,-0.4389719527037717,-0.4389719527037717,-0.010938039846635737,-0.010938039846635737,-0.010938039846635737,-0.428033912857136,-0.428033912857136,-0.428033912857136,0.0,0.0,0.0,3.129689010861803
895,2005-12-09,3.5712215396920253,-73.44104538350115,72.43098743812335,3.5712215396920253,3.5712215396920253,-1.4712877566539015,-1.4712877566539015,-1.4712877566539015,-0.932838840016373,-0.932838840016373,-0.932838840016373,-0.5384489166375283,-0.5384489166375283,-0.5384489166375283,0.0,0.0,0.0,2.0999337830381237
896,2005-12-12,3.578903268071378,-74.6941497126295,74.55985465722728,3.578903268071378,3.578903268071378,-0.6404661750958477,-0.6404661750958477,-0.6404661750958477,0.12689800208748525,0.12689800208748525,0.12689800208748525,-0.767364177183333,-0.767364177183333,-0.767364177183333,0.0,0.0,0.0,2.9384370929755304
897,2005-12-13,3.581463844197828,-68.63751689248137,72.8744828720396,3.581463844197828,3.581463844197828,-0.8139438856853456,-0.8139438856853456,-0.8139438856853456,-0.007335517546129496,-0.007335517546129496,-0.007335517546129496,-0.8066083681392161,-0.8066083681392161,-0.8066083681392161,0.0,0.0,0.0,2.7675199585124823
898,2005-12-14,3.584024420324279,-67.71359807035903,78.23434574818279,3.584024420324279,3.584024420324279,-0.9491893172077531,-0.9491893172077531,-0.9491893172077531,-0.12239914247253053,-0.12239914247253053,-0.12239914247253053,-0.8267901747352228,-0.8267901747352228,-0.8267901747352228,0.0,0.0,0.0,2.634835103116526
899,2005-12-15,3.5865849964507293,-74.54293884487917,74.67709134028418,3.5865849964507293,3.5865849964507293,-0.839105502609992,-0.839105502609992,-0.839105502609992,-0.010938039846933348,-0.010938039846933348,-0.010938039846933348,-0.8281674627630586,-0.8281674627630586,-0.8281674627630586,0.0,0.0,0.0,2.7474794938407374
900,2005-12-16,3.58914557257718,-69.84026795825244,80.07246354242113,3.58914557257718,3.58914557257718,-1.744211136567077,-1.744211136567077,-1.744211136567077,-0.9328388400163403,-0.9328388400163403,-0.9328388400163403,-0.8113722965507368,-0.8113722965507368,-0.8113722965507368,0.0,0.0,0.0,1.8449344360101032
901,2005-12-19,3.596827300956533,-68.64232691593337,70.76916750556154,3.596827300956533,3.596827300956533,-0.5365153949467487,-0.5365153949467487,-0.5365153949467487,0.1268980020877386,0.1268980020877386,0.1268980020877386,-0.6634133970344873,-0.6634133970344873,-0.6634133970344873,0.0,0.0,0.0,3.060311906009784
902,2005-12-20,3.5993878770829832,-72.52046870887777,78.02730220465205,3.5993878770829832,3.5993878770829832,-0.5942070532489286,-0.5942070532489286,-0.5942070532489286,-0.007335517545447227,-0.007335517545447227,-0.007335517545447227,-0.5868715357034814,-0.5868715357034814,-0.5868715357034814,0.0,0.0,0.0,3.0051808238340545
903,2005-12-21,3.601948453209434,-75.00828570768758,78.25928822861948,3.601948453209434,3.601948453209434,-0.6223623743006721,-0.6223623743006721,-0.6223623743006721,-0.122399142471226,-0.122399142471226,-0.122399142471226,-0.499963231829446,-0.499963231829446,-0.499963231829446,0.0,0.0,0.0,2.979586078908762
904,2005-12-22,3.604509029335884,-66.71828230709917,74.37899368802317,3.604509029335884,3.604509029335884,-0.4158262890100571,-0.4158262890100571,-0.4158262890100571,-0.010938039847230883,-0.010938039847230883,-0.010938039847230883,-0.4048882491628262,-0.4048882491628262,-0.4048882491628262,0.0,0.0,0.0,3.188682740325827
905,2005-12-23,3.6070696054623346,-72.96131328323305,75.66178842720441,3.6070696054623346,3.6070696054623346,-1.236778299982361,-1.236778299982361,-1.236778299982361,-0.9328388400166899,-0.9328388400166899,-0.9328388400166899,-0.3039394599656712,-0.3039394599656712,-0.3039394599656712,0.0,0.0,0.0,2.3702913054799737
906,2005-12-27,3.617311909968138,-65.25562956360552,82.07582203046249,3.617311909968138,3.617311909968138,0.10529086975023288,0.10529086975023288,0.10529086975023288,-0.007335517547052606,-0.007335517547052606,-0.007335517547052606,0.11262638729728548,0.11262638729728548,0.11262638729728548,0.0,0.0,0.0,3.722602779718371
907,2005-12-28,3.6198724860945886,-71.38654806663749,73.13321146354448,3.6198724860945886,3.6198724860945886,0.08680532251679628,0.08680532251679628,0.08680532251679628,-0.12239914247157646,-0.12239914247157646,-0.12239914247157646,0.20920446498837278,0.20920446498837278,0.20920446498837278,0.0,0.0,0.0,3.706677808611385
908,2005-12-29,3.6224330622210394,-65.90334513981844,80.17306733049031,3.6224330622210394,3.6224330622210394,0.2880911006362776,0.2880911006362776,0.2880911006362776,-0.010938039846201227,-0.010938039846201227,-0.010938039846201227,0.2990291404824788,0.2990291404824788,0.2990291404824788,0.0,0.0,0.0,3.910524162857317
909,2005-12-30,3.62499363834749,-69.42331077371998,76.70266480154683,3.62499363834749,3.62499363834749,-0.5521948504567771,-0.5521948504567771,-0.5521948504567771,-0.9328388400163978,-0.9328388400163978,-0.9328388400163978,0.38064398955962075,0.38064398955962075,0.38064398955962075,0.0,0.0,0.0,3.072798787890713
910,2006-01-03,3.635235942853292,-68.69816929365408,73.14327447731985,3.635235942853292,3.635235942853292,0.5990246423402522,0.5990246423402522,0.5990246423402522,-0.0073355175468151216,-0.0073355175468151216,-0.0073355175468151216,0.6063601598870674,0.6063601598870674,0.6063601598870674,0.0,0.0,0.0,4.234260585193544
911,2006-01-04,3.6377965189797434,-72.36581492041019,74.167236032464,3.6377965189797434,3.6377965189797434,0.5133783481187971,0.5133783481187971,0.5133783481187971,-0.12239914247199118,-0.12239914247199118,-0.12239914247199118,0.6357774905907883,0.6357774905907883,0.6357774905907883,0.0,0.0,0.0,4.151174867098541
912,2006-01-05,3.640357095106194,-66.29885609507987,72.24395768533401,3.640357095106194,3.640357095106194,0.6438747207661613,0.6438747207661613,0.6438747207661613,-0.01093803984517157,-0.01093803984517157,-0.01093803984517157,0.6548127606113328,0.6548127606113328,0.6548127606113328,0.0,0.0,0.0,4.284231815872355
913,2006-01-06,3.6429176712326448,-72.1721472401221,75.85559397479875,3.6429176712326448,3.6429176712326448,-0.2686086039217717,-0.2686086039217717,-0.2686086039217717,-0.9328388400161057,-0.9328388400161057,-0.9328388400161057,0.6642302360943341,0.6642302360943341,0.6642302360943341,0.0,0.0,0.0,3.374309067310873
914,2006-01-09,3.650599399611997,-64.45498571043326,82.39163662453953,3.650599399611997,3.650599399611997,0.7734082800804474,0.7734082800804474,0.7734082800804474,0.12689800208838822,0.12689800208838822,0.12689800208838822,0.6465102779920592,0.6465102779920592,0.6465102779920592,0.0,0.0,0.0,4.424007679692444
915,2006-01-10,3.6531599757384474,-67.2960470885892,79.772145334088,3.6531599757384474,3.6531599757384474,0.6229899562957311,0.6229899562957311,0.6229899562957311,-0.007335517546132852,-0.007335517546132852,-0.007335517546132852,0.6303254738418639,0.6303254738418639,0.6303254738418639,0.0,0.0,0.0,4.276149932034178
916,2006-01-11,3.6557205518648974,-72.43365748463904,76.18550598001664,3.6557205518648974,3.6557205518648974,0.48955634098708084,0.48955634098708084,0.48955634098708084,-0.1223991424724058,-0.1223991424724058,-0.1223991424724058,0.6119554834594866,0.6119554834594866,0.6119554834594866,0.0,0.0,0.0,4.145276892851978
917,2006-01-12,3.6582811279913487,-66.83366766673088,78.34192001067537,3.6582811279913487,3.6582811279913487,0.5824018990606842,0.5824018990606842,0.5824018990606842,-0.010938039845469144,-0.010938039845469144,-0.010938039845469144,0.5933399389061534,0.5933399389061534,0.5933399389061534,0.0,0.0,0.0,4.240683027052033
918,2006-01-13,3.6608417041177996,-69.06165180560954,78.94248308909368,3.6608417041177996,3.6608417041177996,-0.3563734319807777,-0.3563734319807777,-0.3563734319807777,-0.9328388400167148,-0.9328388400167148,-0.9328388400167148,0.5764654080359372,0.5764654080359372,0.5764654080359372,0.0,0.0,0.0,3.3044682721370218
919,2006-01-17,3.6710840086236023,-66.49844088126918,78.76575343607402,3.6710840086236023,3.6710840086236023,0.5578104963935454,0.5578104963935454,0.5578104963935454,-0.007335517545450546,-0.007335517545450546,-0.007335517545450546,0.5651460139389959,0.5651460139389959,0.5651460139389959,0.0,0.0,0.0,4.228894505017148
920,2006-01-18,3.6736445847500527,-65.39950022360506,76.24931509755386,3.6736445847500527,3.6736445847500527,0.4627931885171413,0.4627931885171413,0.4627931885171413,-0.12239914247110127,-0.12239914247110127,-0.12239914247110127,0.5851923309882426,0.5851923309882426,0.5851923309882426,0.0,0.0,0.0,4.136437773267194
921,2006-01-19,3.6762051608765036,-69.73494304357698,75.95814695831119,3.6762051608765036,3.6762051608765036,0.6064145320963266,0.6064145320963266,0.6064145320963266,-0.010938039845249527,-0.010938039845249527,-0.010938039845249527,0.6173525719415761,0.6173525719415761,0.6173525719415761,0.0,0.0,0.0,4.28261969297283
922,2006-01-20,3.678765737002954,-68.34188922592661,75.92309819684085,3.678765737002954,3.678765737002954,-0.2701113559279581,-0.2701113559279581,-0.2701113559279581,-0.9328388400164228,-0.9328388400164228,-0.9328388400164228,0.6627274840884646,0.6627274840884646,0.6627274840884646,0.0,0.0,0.0,3.408654381074996
923,2006-01-23,3.6864474653823063,-65.00155358578371,80.15444637996248,3.6864474653823063,3.6864474653823063,1.0120090353831412,1.0120090353831412,1.0120090353831412,0.12689800208638127,0.12689800208638127,0.12689800208638127,0.88511103329676,0.88511103329676,0.88511103329676,0.0,0.0,0.0,4.698456500765447
924,2006-01-24,3.6890080415087567,-69.37025886881491,75.05573149274493,3.6890080415087567,3.6890080415087567,0.9815231081712127,0.9815231081712127,0.9815231081712127,-0.0073355175475007086,-0.0073355175475007086,-0.0073355175475007086,0.9888586257187135,0.9888586257187135,0.9888586257187135,0.0,0.0,0.0,4.670531149679969
925,2006-01-25,3.6915686176352076,-69.5298928725737,76.19116226418484,3.6915686176352076,3.6915686176352076,0.9846924223798256,0.9846924223798256,0.9846924223798256,-0.12239914247145181,-0.12239914247145181,-0.12239914247145181,1.1070915648512774,1.1070915648512774,1.1070915648512774,0.0,0.0,0.0,4.676261040015033
926,2006-01-26,3.694129193761658,-66.35860928298786,78.72585699536442,3.694129193761658,3.694129193761658,1.2282200589726373,1.2282200589726373,1.2282200589726373,-0.010938039845547174,-0.010938039845547174,-0.010938039845547174,1.2391580988181845,1.2391580988181845,1.2391580988181845,0.0,0.0,0.0,4.922349252734295
927,2006-01-27,3.696689769888109,-74.182077914293,76.81545490333257,3.696689769888109,3.696689769888109,0.4512712581788428,0.4512712581788428,0.4512712581788428,-0.9328388400161305,-0.9328388400161305,-0.9328388400161305,1.3841100981949734,1.3841100981949734,1.3841100981949734,0.0,0.0,0.0,4.147961028066952
928,2006-01-30,3.7043714982674616,-69.71032031845273,75.56524666259975,3.7043714982674616,3.7043714982674616,2.009541394047788,2.009541394047788,2.009541394047788,0.1268980020890378,0.1268980020890378,0.1268980020890378,1.8826433919587504,1.8826433919587504,1.8826433919587504,0.0,0.0,0.0,5.71391289231525
929,2006-01-31,3.7069320743939116,-63.02020579078527,78.92841174579085,3.7069320743939116,3.7069320743939116,2.0569169995580885,2.0569169995580885,2.0569169995580885,-0.007335517546818402,-0.007335517546818402,-0.007335517546818402,2.064252517104907,2.064252517104907,2.064252517104907,0.0,0.0,0.0,5.7638490739520005
930,2006-02-01,3.709492650520362,-67.32143883841779,83.61897834977293,3.709492650520362,3.709492650520362,2.1277403977447906,2.1277403977447906,2.1277403977447906,-0.12239914247352139,-0.12239914247352139,-0.12239914247352139,2.2501395402183118,2.2501395402183118,2.2501395402183118,0.0,0.0,0.0,5.837233048265153
931,2006-02-02,3.712053226646813,-67.77694755431321,75.89429800812404,3.712053226646813,3.712053226646813,2.4270377914477064,2.4270377914477064,2.4270377914477064,-0.01093803984584471,-0.01093803984584471,-0.01093803984584471,2.437975831293551,2.437975831293551,2.437975831293551,0.0,0.0,0.0,6.139091018094519
932,2006-02-03,3.7146138027732634,-61.05251714564185,75.9129054779192,3.7146138027732634,3.7146138027732634,1.692459636078624,1.692459636078624,1.692459636078624,-0.9328388400158384,-0.9328388400158384,-0.9328388400158384,2.6252984760944624,2.6252984760944624,2.6252984760944624,0.0,0.0,0.0,5.407073438851887
