Date,Open,High,Low,Close,Adj Close,Volume
2006-02-20,3.600000,3.792857,3.581429,3.711429,3.711429,29050700
2006-02-27,3.748571,3.874286,3.650000,3.822857,3.822857,27160700
2006-03-06,3.840000,3.840000,3.521429,3.650000,3.650000,32536000
2006-03-13,3.581429,3.777143,3.554286,3.738571,3.738571,27078800
2006-03-20,3.764286,4.100000,3.757143,4.095714,4.095714,32398100
2006-03-27,4.057143,4.200000,3.935714,4.141429,4.141429,32119500
2006-04-03,4.141429,4.160000,3.838571,3.991429,3.991429,45999100
2006-04-10,3.985714,4.180000,3.965714,4.170000,4.170000,25352600
2006-04-17,4.142857,4.535714,4.107143,4.400000,4.400000,51136400
2006-04-24,4.405714,4.731429,4.228571,4.234286,4.234286,95046000
2006-05-01,4.265714,4.347143,4.215714,4.328571,4.328571,36034600
2006-05-08,4.327143,4.597143,4.145714,4.227143,4.227143,43850800
2006-05-15,4.192857,4.238571,3.948571,3.981429,3.981429,29675800
2006-05-22,3.962857,4.157143,3.831429,4.118571,4.118571,29760500
2006-05-29,4.097143,4.141429,3.925714,3.992857,3.992857,21841400
2006-06-05,3.967143,4.038571,3.685714,3.932857,3.932857,49984900
2006-06-12,3.918571,4.062857,3.810000,3.874286,3.874286,41837600
2006-06-19,3.905714,4.070000,3.791429,3.905714,3.905714,48875400
2006-06-26,3.924286,4.007143,3.752857,3.887143,3.887143,27400100
2006-07-03,3.908571,3.937143,3.714286,3.807143,3.807143,15857100
2006-07-10,3.822857,3.827143,3.412857,3.455714,3.455714,46782400
2006-07-17,3.428571,3.511429,3.257143,3.292857,3.292857,48871200
2006-07-24,3.295714,3.407143,2.655714,2.978571,2.978571,187872300
2006-07-31,2.985714,3.107143,2.871429,2.994286,2.994286,63581000
2006-08-07,3.000000,3.007143,2.824286,2.840000,2.840000,33538400
2006-08-14,2.842857,2.951429,2.795714,2.835714,2.835714,37533300
2006-08-21,2.841429,2.845714,2.588571,2.674286,2.674286,49820400
2006-08-28,2.695714,2.895714,2.694286,2.860000,2.860000,37054500
2006-09-04,2.874286,3.098571,2.842857,2.891429,2.891429,39989600
2006-09-11,2.858571,3.274286,2.858571,3.245714,3.245714,45983000
2006-09-18,3.264286,3.362857,3.100000,3.287143,3.287143,38955700
2006-09-25,3.325714,3.371429,3.234286,3.254286,3.254286,27405700
2006-10-02,3.255714,3.458571,3.185714,3.444286,3.444286,26800900
2006-10-09,3.455714,3.455714,3.294286,3.314286,3.314286,25412800
2006-10-16,3.334286,3.340000,3.135714,3.177143,3.177143,40025300
2006-10-23,3.181429,4.014286,3.150000,3.941429,3.941429,158297300
2006-10-30,3.952857,4.057143,3.742857,3.814286,3.814286,47315100
2006-11-06,3.828571,4.217143,3.821429,4.197143,4.197143,53298000
2006-11-13,4.220000,4.284286,4.120000,4.131429,4.131429,27189400
2006-11-20,4.131429,4.245714,4.114286,4.194286,4.194286,10850700
2006-11-27,4.172857,4.285714,4.074286,4.208571,4.208571,29455300
2006-12-04,4.200000,4.207143,3.897143,3.950000,3.950000,26380200
2006-12-11,4.037143,4.095714,3.827143,3.942857,3.942857,28230300
2006-12-18,3.942857,3.961429,3.734286,3.742857,3.742857,28255500
2006-12-25,3.734286,3.888571,3.692857,3.694286,3.694286,23616600
2007-01-01,3.714286,3.828571,3.492857,3.544286,3.544286,47590900
2007-01-08,3.545714,3.555714,3.241429,3.244286,3.244286,71705900
2007-01-15,3.464286,3.485714,3.167143,3.222857,3.222857,68789000
2007-01-22,3.264286,3.464286,3.042857,3.307143,3.307143,161314300
2007-01-29,3.180000,3.304286,3.151429,3.262857,3.262857,58559900
2007-02-05,3.285714,3.404286,3.165714,3.301429,3.301429,60008900
2007-02-12,3.290000,3.352857,3.171429,3.267143,3.267143,66955700
2007-02-19,3.278571,3.411429,3.275714,3.361429,3.361429,94250800
2007-02-26,3.387143,3.402857,3.071429,3.184286,3.184286,48122200
2007-03-05,3.144286,3.165714,2.981429,3.008571,3.008571,52840200
2007-03-12,3.000000,3.050000,2.900000,3.002857,3.002857,37411500
2007-03-19,3.015714,3.397143,3.011429,3.390000,3.390000,53573800
2007-03-26,3.392857,3.407143,3.268571,3.312857,3.312857,34122900
2007-04-02,3.328571,3.518571,3.312857,3.457143,3.457143,35697900
2007-04-09,3.461429,3.570000,3.451429,3.514286,3.514286,28286300
2007-04-16,3.528571,3.542857,2.982857,3.157143,3.157143,112655900
2007-04-23,3.147143,3.182857,3.051429,3.172857,3.172857,46532500
2007-04-30,3.171429,3.277143,3.117143,3.165714,3.165714,57802500
2007-05-07,3.165714,3.202857,3.091429,3.151429,3.151429,25844700
2007-05-14,3.144286,3.157143,3.031429,3.134286,3.134286,23805600
2007-05-21,3.130000,3.350000,3.122857,3.217143,3.217143,38343900
2007-05-28,3.151429,3.182857,3.048571,3.081429,3.081429,33951400
2007-06-04,3.055714,3.712857,3.030000,3.347143,3.347143,117989900
2007-06-11,3.178571,3.235714,2.721429,2.815714,2.815714,119075600
2007-06-18,2.917143,2.921429,2.787143,2.811429,2.811429,43943900
2007-06-25,2.821429,3.037143,2.765714,2.770000,2.770000,60489800
2007-07-02,2.785714,2.925714,2.767143,2.912857,2.912857,25607400
2007-07-09,2.928571,2.977143,2.841429,2.877143,2.877143,32785900
2007-07-16,2.891429,2.901429,2.800000,2.804286,2.804286,30984800
2007-07-23,2.577143,2.584286,2.231429,2.442857,2.442857,199129700
2007-07-30,2.444286,2.535714,2.362857,2.367143,2.367143,55424600
2007-08-06,2.460000,2.638571,2.357143,2.555714,2.555714,63548800
2007-08-13,2.571429,2.585714,2.382857,2.462857,2.462857,38507700
2007-08-20,2.498571,2.545714,2.398571,2.542857,2.542857,22818600
2007-08-27,2.534286,2.550000,2.417143,2.502857,2.502857,21704200
2007-09-03,2.568571,2.674286,2.501429,2.577143,2.577143,29560300
2007-09-10,2.572857,2.574286,2.438571,2.531429,2.531429,23768500
2007-09-17,2.621429,2.821429,2.598571,2.741429,2.741429,48563200
2007-09-24,2.742857,3.157143,2.728571,2.964286,2.964286,60860800
2007-10-01,2.957143,3.174286,2.941429,3.142857,3.142857,29110900
2007-10-08,3.110000,3.431429,3.085714,3.285714,3.285714,36541400
2007-10-15,3.414286,3.500000,3.228571,3.320000,3.320000,41207600
2007-10-22,3.250000,3.742857,3.157143,3.602857,3.602857,93433900
2007-10-29,3.677143,3.811429,3.642857,3.751429,3.751429,49947100
2007-11-05,3.721429,3.930000,3.518571,3.607143,3.607143,47476800
2007-11-12,3.592857,3.657143,3.250000,3.400000,3.400000,41350400
2007-11-19,3.367143,3.428571,3.037143,3.107143,3.107143,34585600
2007-11-26,3.107143,3.420000,3.061429,3.300000,3.300000,38003700
2007-12-03,3.428571,3.542857,3.292857,3.367143,3.367143,37860900
2007-12-10,3.370000,3.420000,3.215714,3.360000,3.360000,31252200
2007-12-17,3.330000,4.162857,3.281429,4.014286,4.014286,62948900
2007-12-24,4.014286,4.145714,3.755714,3.847143,3.847143,29328600
2007-12-31,3.850000,4.042857,3.478571,3.515714,3.515714,61485900
2008-01-07,3.530000,3.571429,3.097143,3.344286,3.344286,64745100
2008-01-14,3.408571,3.492857,2.958571,3.121429,3.121429,96357800
2008-01-21,3.032857,3.400000,2.907143,3.110000,3.110000,102290300
2008-01-28,3.162857,3.657143,3.080000,3.627143,3.627143,63886900
2008-02-04,3.627143,3.857143,3.544286,3.840000,3.840000,63554400
2008-02-11,3.851429,3.907143,3.722857,3.800000,3.800000,37130100
2008-02-18,3.761429,3.998571,3.682857,3.971429,3.971429,35506800
2008-02-25,3.958571,4.901429,3.957143,4.511429,4.511429,116634700
2008-03-03,4.535714,4.658571,4.307143,4.465714,4.465714,53717300
2008-03-10,4.571429,4.928571,4.500000,4.751429,4.751429,66199700
2008-03-17,4.687143,5.428571,4.618571,5.177143,5.177143,58337300
2008-03-24,5.334286,5.664286,5.020000,5.084286,5.084286,61825400
2008-03-31,5.167143,5.448571,4.840000,5.172857,5.172857,56168000
2008-04-07,5.231429,5.298571,5.015714,5.072857,5.072857,33211500
2008-04-14,5.142857,5.842857,5.064286,5.508571,5.508571,66715600
2008-04-21,5.508571,5.804286,4.207143,4.851429,4.851429,139512100
2008-04-28,4.740000,4.792857,4.334286,4.442857,4.442857,53561900
2008-05-05,4.464286,4.525714,4.247143,4.388571,4.388571,34918100
2008-05-12,4.385714,4.560000,4.222857,4.522857,4.522857,54730900
2008-05-19,4.505714,4.907143,4.302857,4.458571,4.458571,72414300
2008-05-26,4.460000,4.628571,4.258571,4.337143,4.337143,43372000
2008-06-02,4.334286,4.857143,4.334286,4.545714,4.545714,41435800
2008-06-09,4.545714,4.610000,4.314286,4.602857,4.602857,25593400
2008-06-16,4.571429,4.608571,4.252857,4.485714,4.485714,29790600
2008-06-23,4.500000,4.501429,3.758571,3.820000,3.820000,49665000
2008-06-30,3.787143,3.970000,3.720000,3.897143,3.897143,49780500
2008-07-07,3.928571,4.150000,3.770000,3.887143,3.887143,49098000
2008-07-14,3.901429,4.045714,3.842857,3.871429,3.871429,58403100
2008-07-21,3.861429,4.115714,3.810000,3.978571,3.978571,76423900
2008-07-28,4.000000,4.481429,3.972857,4.174286,4.174286,73896900
2008-08-04,4.237143,4.517143,4.214286,4.435714,4.435714,47191900
2008-08-11,4.405714,4.652857,4.324286,4.465714,4.465714,55523300
2008-08-18,4.475714,4.495714,4.271429,4.378571,4.378571,29566600
2008-08-25,4.348571,4.497143,4.262857,4.405714,4.405714,35274400
2008-09-01,4.452857,4.571429,4.075714,4.237143,4.237143,38466400
2008-09-08,4.310000,4.401429,3.940000,4.207143,4.207143,44980600
2008-09-15,4.168571,4.852857,3.924286,4.562857,4.562857,62019300
2008-09-22,4.485714,4.728571,4.364286,4.695714,4.695714,28854000
2008-09-29,4.617143,4.701429,4.044286,4.138571,4.138571,35477400
2008-10-06,3.714286,3.838571,3.071429,3.470000,3.470000,76556200
2008-10-13,3.608571,3.762857,3.098571,3.328571,3.328571,39510800
2008-10-20,3.434286,3.527143,2.694286,2.707143,2.707143,60065600
2008-10-27,2.712857,3.638571,2.557143,3.537143,3.537143,54574800
2008-11-03,3.502857,3.544286,3.037143,3.122857,3.122857,32951100
2008-11-10,3.171429,3.498571,2.934286,3.147143,3.147143,34428100
2008-11-17,3.155714,3.157143,2.604286,2.855714,2.855714,44403100
2008-11-24,2.872857,3.307143,2.845714,3.282857,3.282857,31824800
2008-12-01,3.171429,3.631429,3.112857,3.610000,3.610000,35942900
2008-12-08,3.571429,4.157143,3.508571,4.072857,4.072857,54679800
2008-12-15,3.928571,4.250000,3.902857,3.955714,3.955714,41480600
2008-12-22,4.038571,4.068571,3.831429,4.065714,4.065714,18910500
2008-12-29,4.105714,4.357143,3.928571,4.267143,4.267143,24789100
2009-01-05,4.327143,4.797143,4.302857,4.608571,4.608571,49105700
2009-01-12,4.601429,4.645714,4.111429,4.465714,4.465714,37457000
2009-01-19,4.428571,4.487143,4.188571,4.348571,4.348571,30277800
2009-01-26,4.342857,5.414286,4.158571,5.162857,5.162857,137228000
2009-02-02,5.080000,5.421429,5.080000,5.285714,5.285714,82553800
2009-02-09,5.262857,5.547143,4.972857,5.505714,5.505714,81197900
2009-02-16,5.430000,5.491429,5.185714,5.257143,5.257143,54714800
2009-02-23,5.265714,5.307143,4.985714,5.177143,5.177143,64318100
2009-03-02,5.057143,5.588571,4.858571,5.454286,5.454286,102180400
2009-03-09,5.458571,5.714286,5.214286,5.624286,5.624286,62836900
2009-03-16,5.668571,6.064286,5.444286,5.950000,5.950000,65515800
2009-03-23,5.950000,6.345714,5.630000,5.668571,5.668571,71026900
2009-03-30,5.644286,6.282857,5.578571,6.152857,6.152857,60797100
2009-04-06,6.141429,6.712857,6.100000,6.707143,6.707143,41111000
2009-04-13,6.707143,7.177143,6.517143,6.975714,6.975714,73334800
2009-04-20,6.968571,7.101429,6.011429,6.104286,6.104286,102557700
2009-04-27,6.277143,6.804286,6.231429,6.354286,6.354286,83358800
2009-05-04,6.360000,6.547143,5.398571,5.745714,5.745714,81382700
2009-05-11,5.648571,5.805714,5.178571,5.500000,5.500000,77349300
2009-05-18,5.570000,5.971429,5.430000,5.542857,5.542857,55946800
2009-05-25,5.514286,5.772857,5.382857,5.631429,5.631429,39209100
2009-06-01,5.712857,5.985714,5.521429,5.598571,5.598571,46396700
2009-06-08,5.550000,5.661429,5.292857,5.405714,5.405714,46444300
2009-06-15,5.351429,6.115714,5.292857,5.941429,5.941429,75872300
2009-06-22,5.907143,6.097143,5.574286,5.767143,5.767143,86234400
2009-06-29,5.797143,6.067143,5.672857,5.702857,5.702857,35664300
2009-07-06,5.641429,5.767143,5.418571,5.724286,5.724286,40084800
2009-07-13,5.714286,6.375714,5.694286,6.305714,6.305714,70011200
2009-07-20,6.358571,6.812857,5.984286,6.028571,6.028571,84423500
2009-07-27,6.015714,6.348571,5.821429,6.277143,6.277143,53629800
2009-08-03,6.335714,6.457143,6.200000,6.428571,6.428571,40279400
2009-08-10,6.411429,6.667143,6.311429,6.355714,6.355714,32785900
2009-08-17,6.255714,6.535714,6.072857,6.442857,6.442857,35693700
2009-08-24,6.474286,6.550000,6.124286,6.317143,6.317143,37641800
2009-08-31,6.305714,6.375714,5.610000,5.850000,5.850000,51167900
2009-09-07,5.900000,6.392857,5.828571,6.094286,6.094286,42256900
2009-09-14,6.078571,6.780000,5.982857,6.771429,6.771429,47455100
2009-09-21,6.667143,6.885714,6.571429,6.608571,6.608571,27684300
2009-09-28,6.591429,6.744286,6.328571,6.388571,6.388571,39720100
2009-10-05,6.428571,6.702857,6.394286,6.701429,6.701429,29817200
2009-10-12,6.711429,7.275714,6.562857,6.998571,6.998571,46349800
2009-10-19,7.121429,8.214286,6.794286,7.841429,7.841429,79779000
2009-10-26,7.965714,8.107143,7.571429,7.635714,7.635714,50910300
2009-11-02,7.597143,8.118571,7.514286,7.980000,7.980000,49762300
2009-11-09,7.948571,8.555714,7.928571,8.475714,8.475714,42859600
2009-11-16,8.508571,8.807143,8.331429,8.567143,8.567143,36164100
2009-11-23,8.642857,8.711429,7.815714,8.264286,8.264286,28622300
2009-11-30,8.278571,8.542857,7.871429,8.032857,8.032857,52128300
2009-12-07,8.140000,8.164286,7.822857,7.957143,7.957143,33308800
2009-12-14,8.055714,8.214286,7.571429,7.610000,7.610000,47940900
2009-12-21,7.604286,8.241429,7.578571,8.127143,8.127143,32071900
2009-12-28,8.102857,8.285714,7.864286,7.870000,7.870000,20773900
2010-01-04,7.931429,7.961429,7.197143,7.614286,7.614286,82419400
2010-01-11,7.660000,7.754286,7.232857,7.278571,7.278571,58252600
2010-01-18,7.250000,7.492857,7.214286,7.270000,7.270000,32998000
2010-01-25,7.292857,9.224286,6.931429,8.892857,8.892857,150439100
2010-02-01,8.830000,8.982857,8.468571,8.691429,8.691429,60043200
2010-02-08,8.705714,9.070000,8.571429,9.025714,9.025714,39578000
2010-02-15,9.088571,9.581429,9.061429,9.521429,9.521429,35675500
2010-02-22,9.577143,9.614286,9.014286,9.435714,9.435714,79691500
2010-03-01,9.431429,10.000000,9.374286,9.664286,9.664286,63053200
2010-03-08,9.712857,10.227143,9.688571,9.997143,9.997143,45815700
2010-03-15,9.997143,10.248571,9.880000,10.064286,10.064286,33399800
2010-03-22,10.050000,10.714286,10.007143,10.614286,10.614286,29372700
2010-03-29,10.700000,10.814286,10.517143,10.714286,10.714286,32556300
2010-04-05,10.797143,11.995714,10.795714,11.774286,11.774286,94776500
2010-04-12,11.757143,12.728571,11.650000,12.187143,12.187143,67882500
2010-04-19,12.178571,14.641429,11.824286,14.247143,14.247143,170457000
2010-04-26,14.348571,15.671429,13.971429,14.128571,14.128571,135386300
2010-05-03,14.280000,14.830000,12.857143,13.012857,13.012857,94465000
2010-05-10,13.747143,17.071428,13.572857,14.365714,14.365714,175427000
2010-05-17,14.495714,15.390000,12.972857,14.210000,14.210000,140934500
2010-05-24,14.482857,16.277143,13.857143,15.878571,15.878571,123012400
2010-05-31,15.608571,16.385714,14.970000,15.682857,15.682857,74394600
2010-06-07,15.685714,17.364286,15.321429,17.241428,17.241428,143531500
2010-06-14,17.628571,18.280001,17.145714,18.059999,18.059999,133190400
2010-06-21,18.005714,18.100000,16.071428,16.854286,16.854286,100310700
2010-06-28,16.952856,17.125713,14.752857,15.297143,15.297143,92065400
2010-07-05,15.628571,17.535713,15.184286,16.790001,16.790001,83266400
2010-07-12,16.850000,17.714287,16.728571,16.912857,16.912857,74404400
2010-07-19,16.824286,17.657143,14.535714,15.385714,15.385714,193043900
2010-07-26,15.501429,15.570000,13.618571,14.650000,14.650000,156383500
2010-08-02,14.860000,16.964287,14.104286,16.902857,16.902857,151667600
2010-08-09,16.857143,19.195715,16.171429,18.894285,18.894285,302941800
2010-08-16,18.805714,20.128571,17.655714,18.565714,18.565714,232710100
2010-08-23,18.642857,18.925714,17.092857,18.014286,18.014286,133037100
2010-08-30,17.892857,20.357143,17.401428,19.782858,19.782858,172731300
2010-09-06,19.701429,21.391430,19.657143,20.879999,20.879999,117814900
2010-09-13,21.344286,21.421429,20.002857,20.065714,20.065714,119660100
2010-09-20,20.285713,23.874287,20.002857,23.172857,23.172857,279236300
2010-09-27,22.928572,24.914286,21.972857,22.094286,22.094286,265399400
2010-10-04,21.860001,22.858570,21.150000,21.377144,21.377144,189092400
2010-10-11,21.534286,22.785713,21.461430,22.245714,22.245714,123036900
2010-10-18,22.344286,24.991428,21.049999,24.014286,24.014286,269954300
2010-10-25,24.175714,26.391430,23.580000,24.795713,24.795713,232344000
2010-11-01,24.850000,24.862858,23.671429,24.014286,24.014286,163346400
2010-11-08,23.832857,25.527143,23.608570,24.714287,24.714287,166178600
2010-11-15,24.561428,24.791430,23.367144,24.719999,24.719999,118524000
2010-11-22,25.867144,27.497143,25.857143,27.414286,27.414286,169008000
2010-11-29,27.715714,29.891430,26.371429,26.492857,26.492857,330197700
2010-12-06,26.701429,28.485714,25.912857,27.804285,27.804285,265273400
2010-12-13,27.507143,27.515715,25.080000,25.717142,25.717142,295577100
2010-12-20,25.828571,27.108570,25.219999,26.368570,26.368570,123771900
2010-12-27,25.735714,26.357143,25.075714,25.100000,25.100000,109109700
2011-01-03,25.000000,26.414286,24.785713,25.614286,25.614286,169967700
2011-01-10,25.671429,27.607143,25.597143,27.354286,27.354286,146774600
2011-01-17,27.352858,27.834286,25.900000,26.012857,26.012857,103460700
2011-01-24,25.712856,31.142857,25.152857,31.139999,31.139999,300125000
2011-01-31,30.442858,31.571428,29.750000,31.438572,31.438572,168591500
2011-02-07,31.827143,33.085712,30.877144,33.009998,33.009998,139810300
2011-02-14,33.668571,35.364285,33.055714,33.644287,33.644287,243715500
2011-02-21,32.195713,32.772858,29.341429,30.348572,30.348572,185404800
2011-02-28,30.549999,30.615713,28.621429,30.102858,30.102858,192833900
2011-03-07,30.675714,30.698570,26.984285,29.219999,29.219999,261237200
2011-03-14,29.032858,31.910000,28.402857,29.914286,29.914286,233270100
2011-03-21,30.264286,33.302856,29.650000,32.858570,32.858570,211506400
2011-03-28,33.357143,34.919998,33.334286,34.584286,34.584286,167794900
2011-04-04,34.975716,35.554287,33.004288,33.551430,33.551430,171290000
2011-04-11,33.254288,34.349998,32.058571,33.641430,33.641430,160118700
2011-04-18,33.144287,36.045715,32.574287,36.031429,36.031429,124331900
2011-04-25,36.387142,36.425713,32.164288,33.238571,33.238571,290472700
2011-05-02,34.031429,34.267143,32.185715,32.781429,32.781429,150700900
2011-05-09,33.114285,35.660000,33.051430,35.217144,35.217144,161046900
2011-05-16,35.142857,35.270000,33.015713,35.128571,35.128571,149013200
2011-05-23,34.717144,37.982857,34.285713,37.787144,37.787144,183768200
2011-05-30,38.178570,39.462856,37.731430,39.099998,39.099998,140319200
2011-06-06,39.052856,39.671429,36.831429,36.945713,36.945713,162267700
2011-06-13,37.111427,37.571430,34.894287,35.095715,35.095715,134741600
2011-06-20,34.551430,37.264286,34.302856,36.708572,36.708572,133948500
2011-06-27,36.414288,38.391430,35.948570,38.284286,38.284286,103798100
2011-07-04,39.428570,42.478573,39.387142,42.162857,42.162857,143000200
2011-07-11,42.118572,43.541428,40.231430,40.990002,40.990002,191842700
2011-07-18,40.351429,41.330002,38.650002,39.511429,39.511429,114316300
2011-07-25,40.081429,40.785713,35.922855,37.998569,37.998569,239626800
2011-08-01,38.362858,38.500000,33.775715,34.444286,34.444286,145233900
2011-08-08,32.849998,35.407143,31.642857,34.857143,34.857143,135921800
2011-08-15,35.095715,35.254288,29.285713,29.315714,29.315714,135289700
2011-08-22,30.338572,31.958570,29.049999,31.698570,31.698570,145539100
2011-08-29,32.424286,34.554287,29.660000,30.444286,30.444286,155309700
2011-09-05,29.871429,31.711430,29.027143,29.138571,29.138571,117296200
2011-09-12,28.758572,30.178572,22.020000,22.170000,22.170000,345827300
2011-09-19,22.384287,23.284286,17.860001,18.480000,18.480000,712178600
2011-09-26,19.459999,19.697144,15.375714,16.181429,16.181429,427576800
2011-10-03,16.448570,17.750000,15.714286,16.744286,16.744286,242967900
2011-10-10,18.222857,18.357143,14.732857,16.577143,16.577143,483444500
2011-10-17,16.558571,17.035713,15.084286,16.719999,16.719999,211321600
2011-10-24,17.014286,17.182858,10.607143,12.020000,12.020000,713695500
2011-10-31,11.948571,13.270000,11.248571,12.860000,12.860000,293223000
2011-11-07,13.000000,13.405714,11.957143,12.535714,12.535714,185901800
2011-11-14,12.570000,12.585714,10.827143,11.151429,11.151429,165296600
2011-11-21,11.000000,11.425714,8.985714,9.122857,9.122857,233776200
2011-11-28,9.600000,10.108571,8.910000,9.481429,9.481429,307030500
2011-12-05,9.564286,10.421429,9.328571,10.127143,10.127143,265514200
2011-12-12,9.962857,11.084286,9.845714,9.974286,9.974286,262013500
2011-12-19,9.970000,10.654286,9.561429,10.374286,10.374286,128884700
2011-12-26,10.328571,10.355714,9.658571,9.898571,9.898571,93510200
2012-01-02,10.040000,12.471429,10.018571,12.327143,12.327143,341867400
2012-01-09,12.801429,14.262857,12.448571,13.482857,13.482857,597639000
2012-01-16,13.714286,14.967143,13.178571,14.320000,14.320000,257574100
2012-01-23,14.101429,17.712856,13.068571,17.684286,17.684286,442142400
2012-01-30,17.822857,18.497143,16.821428,18.061428,18.061428,330320900
2012-02-06,17.602858,19.061428,17.407143,17.704287,17.704287,288480500
2012-02-13,17.852858,17.902857,16.875713,17.407143,17.407143,208594400
2012-02-20,17.692858,18.021429,15.505714,15.952857,15.952857,240534000
2012-02-27,15.435714,16.834286,15.234286,16.442858,16.442858,202372800
2012-03-05,16.385714,16.645714,14.647143,15.590000,15.590000,219543800
2012-03-12,15.392857,15.958571,14.700000,15.708571,15.708571,179586400
2012-03-19,15.644286,17.639999,15.544286,17.170000,17.170000,196413000
2012-03-26,17.370001,17.638571,16.142857,16.434286,16.434286,141588300
2012-04-02,16.400000,16.400000,15.617143,15.785714,15.785714,116179700
2012-04-09,15.537143,15.668571,14.074286,14.881429,14.881429,171603600
2012-04-16,14.944286,15.672857,14.342857,15.158571,15.158571,124714800
2012-04-23,14.984286,15.000000,11.651429,11.962857,11.962857,377076700
2012-04-30,11.802857,11.854286,10.301429,10.448571,10.448571,229728800
2012-05-07,10.357143,11.198571,10.082857,11.054286,11.054286,170685900
2012-05-14,11.018571,11.328571,9.337143,9.994286,9.994286,159062400
2012-05-21,9.978571,10.501429,9.595714,10.031429,10.031429,163371600
2012-05-28,10.151429,10.164286,8.671429,8.992857,8.992857,154269500
2012-06-04,9.035714,9.767143,8.910000,9.377143,9.377143,133079100
2012-06-11,9.484286,9.512857,8.717143,9.398571,9.398571,120823500
2012-06-18,9.294286,10.068571,9.255714,9.694286,9.694286,113108100
2012-06-25,9.687143,9.932857,9.371429,9.784286,9.784286,96822600
2012-07-02,9.824286,12.200000,9.607143,11.698571,11.698571,228013800
2012-07-09,11.854286,12.378571,11.361429,12.128571,12.128571,202029100
2012-07-16,12.158571,12.221429,11.524286,11.688571,11.688571,123846800
2012-07-23,11.532857,11.781429,8.020000,8.417143,8.417143,386901900
2012-07-30,8.418571,8.565714,7.544286,7.701429,7.701429,142326800
2012-08-06,7.791429,8.651429,7.730000,8.557143,8.557143,129017000
2012-08-13,8.745714,9.360000,8.357143,9.098571,9.098571,152324900
2012-08-20,9.091429,9.521429,8.835714,9.022857,9.022857,126787500
2012-08-27,9.045714,9.138571,8.441429,8.531429,8.531429,97806100
2012-09-03,8.285714,8.285714,7.590000,8.094286,8.094286,192896900
2012-09-10,8.048571,8.774286,7.871429,8.645714,8.645714,137587800
2012-09-17,8.425714,8.531429,7.957143,8.255714,8.255714,169218000
2012-09-24,8.122857,8.262857,7.578571,7.777143,7.777143,139428800
2012-10-01,7.800000,9.742857,7.762857,9.508571,9.508571,279206900
2012-10-08,10.198571,10.604286,9.108571,9.190000,9.190000,255892000
2012-10-15,9.307143,9.977143,9.057143,9.282857,9.282857,126190400
2012-10-22,9.194286,10.034286,8.200000,9.940000,9.940000,345716700
2012-10-29,9.487143,12.135714,9.364286,10.985714,10.985714,199628800
2012-11-05,10.652857,11.475714,10.642857,11.128571,11.128571,155873200
2012-11-12,11.285714,11.871429,11.048571,11.557143,11.557143,121976400
2012-11-19,11.715714,12.080000,11.450000,11.850000,11.850000,57894200
2012-11-26,11.800000,11.938571,11.332857,11.672857,11.672857,69963600
2012-12-03,11.692857,12.825714,10.642857,12.282857,12.282857,263197200
2012-12-10,12.285714,13.527143,12.057143,13.328571,13.328571,141852900
2012-12-17,13.281429,13.971429,13.015714,13.048571,13.048571,126725900
2012-12-24,13.080000,13.271429,12.648571,12.761429,12.761429,48381200
2012-12-31,12.768571,13.988571,12.715714,13.711429,13.711429,83183800
2013-01-07,13.770000,14.560000,13.507143,14.470000,14.470000,146457500
2013-01-14,14.427143,14.928571,13.678571,14.167143,14.167143,120776600
2013-01-21,14.235714,24.668571,13.798571,24.222857,24.222857,407259300
2013-01-28,24.644285,25.321428,22.375713,23.542856,23.542856,302668800
2013-02-04,23.254286,26.982857,23.254286,25.852858,25.852858,253960700
2013-02-11,25.568571,27.142857,24.971430,27.072857,27.072857,163285500
2013-02-18,27.285713,28.231428,25.490000,25.694286,25.694286,145000100
2013-02-25,25.855715,27.447144,25.064285,27.052856,27.052856,164418800
2013-03-04,26.954287,27.154285,25.165714,26.385714,26.385714,149795100
2013-03-11,26.285713,27.884287,25.572857,26.407143,26.407143,145184200
2013-03-18,25.911428,26.771429,25.607143,25.900000,25.900000,82072200
2013-03-25,26.061428,28.151428,25.681429,27.040001,27.040001,121905700
2013-04-01,27.278570,27.357143,23.218571,23.522858,23.522858,197558900
2013-04-08,23.690001,25.377144,22.714287,24.742857,24.742857,166354300
2013-04-15,25.080000,26.049999,23.114286,23.338572,23.338572,147070700
2013-04-22,23.674286,32.042858,23.674286,30.792856,30.792856,297693900
2013-04-29,30.944286,31.392857,30.027143,30.492857,30.492857,97978300
2013-05-06,29.947144,31.392857,29.145714,31.098572,31.098572,121387000
2013-05-13,31.024286,35.549999,31.020000,34.142857,34.142857,164117100
2013-05-20,34.062859,34.521427,31.650000,32.677143,32.677143,76032600
2013-05-27,33.107143,33.708572,29.987143,32.321430,32.321430,123131400
2013-06-03,32.435715,32.571430,30.571428,31.459999,31.459999,118742400
2013-06-10,31.861429,31.904285,29.392857,30.570000,30.570000,78141700
2013-06-17,32.220001,33.697144,30.600000,30.985714,30.985714,120195600
2013-06-24,30.428572,31.297144,29.651428,30.155714,30.155714,95557000
2013-07-01,30.517143,32.495712,30.285713,32.157143,32.157143,60830700
2013-07-08,32.425713,36.775715,32.215714,36.751431,36.751431,137762100
2013-07-15,37.057144,38.615715,36.018570,37.797142,37.797142,112087500
2013-07-22,38.121429,38.392857,34.272858,35.187141,35.187141,195013700
